,Age,Expressions,Gender,Illumination,Img,Makeup,Occlusion,Pose,Unnamed: 0
13013,MIDDLE,ANGER,MALE,BAD,10004124.jpg,"PARTIAL
",NONE,FRONTAL,31.0
13014,MIDDLE,NEUTRAL,MALE,BAD,10004125.jpg,"PARTIAL
",NONE,LEFT,32.0
13015,MIDDLE,NEUTRAL,MALE,BAD,10004126.jpg,"PARTIAL
",NONE,LEFT,33.0
13016,MIDDLE,NEUTRAL,MALE,BAD,10004127.jpg,"PARTIAL
",NONE,LEFT,34.0
13017,MIDDLE,NEUTRAL,MALE,MEDIUM,10004128.jpg,"OVER
",NONE,FRONTAL,35.0
13018,MIDDLE,NEUTRAL,MALE,BAD,10004129.jpg,"PARTIAL
",NONE,RIGHT,36.0
13019,MIDDLE,ANGER,MALE,MEDIUM,10004130.jpg,"OVER
",NONE,RIGHT,37.0
13020,MIDDLE,ANGER,MALE,MEDIUM,10004131.jpg,"OVER
",NONE,RIGHT,38.0
13021,MIDDLE,ANGER,MALE,MEDIUM,10004132.jpg,"OVER
",NONE,RIGHT,39.0
13022,MIDDLE,ANGER,MALE,MEDIUM,10004133.jpg,"OVER
",NONE,RIGHT,40.0
13023,MIDDLE,NEUTRAL,MALE,MEDIUM,10004134.jpg,"OVER
",NONE,DOWN,41.0
13024,MIDDLE,NEUTRAL,MALE,MEDIUM,10004135.jpg,"OVER
",NONE,DOWN,42.0
13025,MIDDLE,NEUTRAL,MALE,BAD,10004136.jpg,"PARTIAL
",NONE,DOWN,43.0
13026,MIDDLE,SURPRISE,MALE,MEDIUM,10004137.jpg,"PARTIAL
",NONE,RIGHT,44.0
13027,MIDDLE,SURPRISE,MALE,MEDIUM,10004138.jpg,"PARTIAL
",NONE,LEFT,45.0
13028,MIDDLE,NEUTRAL,MALE,BAD,10004139.jpg,"PARTIAL
",NONE,FRONTAL,46.0
13029,MIDDLE,SURPRISE,MALE,BAD,10004140.jpg,"OVER
",NONE,FRONTAL,47.0
13030,MIDDLE,SURPRISE,MALE,BAD,10004141.jpg,"OVER
",NONE,FRONTAL,48.0
13031,MIDDLE,ANGER,MALE,BAD,10004142.jpg,"OVER
",NONE,DOWN,49.0
13032,MIDDLE,ANGER,MALE,BAD,10004143.jpg,"OVER
",NONE,LEFT,50.0
13033,MIDDLE,NEUTRAL,MALE,BAD,10004144.jpg,"OVER
",NONE,LEFT,51.0
13034,MIDDLE,SURPRISE,MALE,MEDIUM,10004145.jpg,"OVER
",NONE,FRONTAL,52.0
13035,MIDDLE,SURPRISE,MALE,MEDIUM,10004146.jpg,"OVER
",NONE,LEFT,53.0
13036,MIDDLE,SURPRISE,MALE,MEDIUM,10004147.jpg,"OVER
",NONE,LEFT,54.0
13037,MIDDLE,NEUTRAL,MALE,MEDIUM,10004148.jpg,"OVER
",NONE,LEFT,55.0
13038,MIDDLE,SURPRISE,MALE,MEDIUM,10004149.jpg,"OVER
",NONE,LEFT,56.0
13039,MIDDLE,FEAR,MALE,MEDIUM,10004150.jpg,"OVER
",NONE,FRONTAL,57.0
13040,MIDDLE,SURPRISE,MALE,MEDIUM,10004151.jpg,"OVER
",NONE,FRONTAL,58.0
13041,MIDDLE,NEUTRAL,MALE,MEDIUM,10004152.jpg,"PARTIAL
",NONE,LEFT,59.0
13042,MIDDLE,HAPPINESS,MALE,MEDIUM,10004153.jpg,"PARTIAL
",NONE,LEFT,60.0
13043,MIDDLE,ANGER,MALE,BAD,10004154.jpg,"PARTIAL
",NONE,RIGHT,61.0
13044,MIDDLE,ANGER,MALE,BAD,10004155.jpg,"PARTIAL
",NONE,RIGHT,62.0
13045,MIDDLE,NEUTRAL,MALE,MEDIUM,10004156.jpg,"PARTIAL
",HAND,RIGHT,63.0
13046,MIDDLE,NEUTRAL,MALE,MEDIUM,10004157.jpg,"PARTIAL
",HAND,RIGHT,64.0
13047,MIDDLE,NEUTRAL,MALE,MEDIUM,10004158.jpg,"OVER
",NONE,FRONTAL,65.0
13048,MIDDLE,NEUTRAL,MALE,MEDIUM,10004159.jpg,"OVER
",NONE,FRONTAL,66.0
13049,MIDDLE,NEUTRAL,MALE,BAD,10004160.jpg,"PARTIAL
",NONE,RIGHT,0.0
13050,MIDDLE,SADNESS,MALE,BAD,10004161.jpg,"PARTIAL
",NONE,FRONTAL,1.0
13051,MIDDLE,SADNESS,MALE,MEDIUM,10004162.jpg,"PARTIAL
",NONE,UP,2.0
13052,MIDDLE,SADNESS,MALE,MEDIUM,10004163.jpg,"PARTIAL
",NONE,DOWN,3.0
13053,MIDDLE,SADNESS,MALE,MEDIUM,10004164.jpg,"PARTIAL
",HAND,FRONTAL,4.0
13054,MIDDLE,SADNESS,MALE,MEDIUM,10004165.jpg,"PARTIAL
",HAND,FRONTAL,5.0
13055,MIDDLE,SADNESS,MALE,MEDIUM,10004166.jpg,"PARTIAL
",NONE,DOWN,6.0
13056,MIDDLE,SADNESS,MALE,BAD,10004167.jpg,"PARTIAL
",NONE,RIGHT,7.0
13057,MIDDLE,SADNESS,MALE,BAD,10004168.jpg,"PARTIAL
",NONE,RIGHT,8.0
13058,MIDDLE,SADNESS,MALE,MEDIUM,10004169.jpg,"PARTIAL
",NONE,RIGHT,9.0
13059,MIDDLE,NEUTRAL,MALE,MEDIUM,10004170.jpg,"PARTIAL
",NONE,FRONTAL,10.0
13060,MIDDLE,DISGUST,MALE,MEDIUM,10004171.jpg,"PARTIAL
",NONE,FRONTAL,11.0
13061,MIDDLE,SADNESS,MALE,BAD,10004172.jpg,"PARTIAL
",NONE,DOWN,12.0
13062,MIDDLE,SADNESS,MALE,BAD,10004173.jpg,"PARTIAL
",NONE,DOWN,13.0
13063,MIDDLE,SADNESS,MALE,BAD,10004174.jpg,"PARTIAL
",NONE,DOWN,14.0
13064,MIDDLE,SADNESS,MALE,BAD,10004175.jpg,"PARTIAL
",NONE,LEFT,15.0
13065,MIDDLE,SADNESS,MALE,BAD,10004176.jpg,"PARTIAL
",NONE,LEFT,16.0
13066,MIDDLE,SADNESS,MALE,BAD,10004177.jpg,"PARTIAL
",NONE,FRONTAL,17.0
13067,MIDDLE,SADNESS,MALE,BAD,10004178.jpg,"PARTIAL
",NONE,DOWN,18.0
13068,MIDDLE,NEUTRAL,MALE,MEDIUM,10004179.jpg,"PARTIAL
",NONE,RIGHT,19.0
13069,MIDDLE,FEAR,MALE,MEDIUM,10004180.jpg,"PARTIAL
",NONE,RIGHT,20.0
13070,MIDDLE,FEAR,MALE,MEDIUM,10004181.jpg,"PARTIAL
",NONE,RIGHT,21.0
13071,MIDDLE,SADNESS,MALE,MEDIUM,10004182.jpg,"PARTIAL
",NONE,DOWN,22.0
13072,MIDDLE,SURPRISE,MALE,MEDIUM,10004183.jpg,"PARTIAL
",NONE,UP,23.0
13073,MIDDLE,NEUTRAL,MALE,MEDIUM,10004184.jpg,"PARTIAL
",NONE,DOWN,24.0
13074,MIDDLE,SADNESS,MALE,MEDIUM,10004185.jpg,"PARTIAL
",NONE,RIGHT,25.0
13075,MIDDLE,SADNESS,MALE,MEDIUM,10004186.jpg,"PARTIAL
",NONE,DOWN,26.0
13076,MIDDLE,SADNESS,MALE,MEDIUM,10004187.jpg,"PARTIAL
",NONE,DOWN,27.0
13077,MIDDLE,SADNESS,MALE,BAD,10004188.jpg,"PARTIAL
",NONE,DOWN,28.0
13078,MIDDLE,SADNESS,MALE,BAD,10004189.jpg,"PARTIAL
",NONE,DOWN,29.0
13079,MIDDLE,SADNESS,MALE,BAD,10004190.jpg,"PARTIAL
",NONE,DOWN,30.0
13080,MIDDLE,NEUTRAL,MALE,BAD,10004191.jpg,"PARTIAL
",NONE,RIGHT,0.0
13081,MIDDLE,ANGER,MALE,MEDIUM,10004192.jpg,"PARTIAL
",NONE,RIGHT,1.0
13082,MIDDLE,ANGER,MALE,MEDIUM,10004193.jpg,"PARTIAL
",NONE,RIGHT,2.0
13083,MIDDLE,ANGER,MALE,MEDIUM,10004194.jpg,"PARTIAL
",NONE,RIGHT,3.0
13084,MIDDLE,ANGER,MALE,MEDIUM,10004195.jpg,"PARTIAL
",NONE,LEFT,4.0
13085,MIDDLE,ANGER,MALE,MEDIUM,10004196.jpg,"PARTIAL
",NONE,LEFT,5.0
13086,MIDDLE,HAPPINESS,MALE,MEDIUM,10004197.jpg,"PARTIAL
",NONE,FRONTAL,6.0
13087,MIDDLE,ANGER,MALE,MEDIUM,10004198.jpg,"PARTIAL
",NONE,FRONTAL,7.0
13088,MIDDLE,SURPRISE,MALE,MEDIUM,10004199.jpg,"PARTIAL
",NONE,LEFT,8.0
13089,MIDDLE,NEUTRAL,MALE,MEDIUM,10004200.jpg,"PARTIAL
",NONE,DOWN,9.0
13090,MIDDLE,ANGER,MALE,MEDIUM,10004201.jpg,"PARTIAL
",NONE,LEFT,10.0
13091,MIDDLE,ANGER,MALE,MEDIUM,10004202.jpg,"PARTIAL
",NONE,FRONTAL,11.0
13092,MIDDLE,HAPPINESS,MALE,MEDIUM,10004203.jpg,"PARTIAL
",NONE,FRONTAL,12.0
13093,MIDDLE,ANGER,MALE,MEDIUM,10004204.jpg,"PARTIAL
",NONE,RIGHT,13.0
13094,MIDDLE,ANGER,MALE,MEDIUM,10004205.jpg,"PARTIAL
",NONE,FRONTAL,14.0
13095,MIDDLE,HAPPINESS,MALE,MEDIUM,10004206.jpg,"PARTIAL
",NONE,FRONTAL,15.0
13096,MIDDLE,HAPPINESS,MALE,BAD,10004207.jpg,"PARTIAL
",NONE,RIGHT,16.0
13097,MIDDLE,ANGER,MALE,BAD,10004208.jpg,"PARTIAL
",NONE,FRONTAL,17.0
13098,MIDDLE,HAPPINESS,MALE,BAD,10004209.jpg,"PARTIAL
",NONE,FRONTAL,18.0
13099,MIDDLE,NEUTRAL,MALE,MEDIUM,10004210.jpg,"PARTIAL
",NONE,RIGHT,19.0
13100,MIDDLE,HAPPINESS,MALE,MEDIUM,10004211.jpg,"PARTIAL
",NONE,RIGHT,20.0
13101,MIDDLE,HAPPINESS,MALE,MEDIUM,10004212.jpg,"PARTIAL
",NONE,FRONTAL,21.0
13102,MIDDLE,NEUTRAL,MALE,MEDIUM,10004213.jpg,"PARTIAL
",NONE,LEFT,22.0
13103,MIDDLE,NEUTRAL,MALE,MEDIUM,10004214.jpg,"PARTIAL
",NONE,RIGHT,23.0
13104,MIDDLE,HAPPINESS,MALE,MEDIUM,10004215.jpg,"PARTIAL
",NONE,LEFT,24.0
13105,MIDDLE,NEUTRAL,MALE,MEDIUM,10004216.jpg,"PARTIAL
",NONE,DOWN,25.0
13106,MIDDLE,NEUTRAL,MALE,MEDIUM,10004217.jpg,"PARTIAL
",NONE,FRONTAL,26.0
13107,MIDDLE,NEUTRAL,MALE,BAD,10004218.jpg,"PARTIAL
",NONE,RIGHT,27.0
13108,MIDDLE,SADNESS,MALE,MEDIUM,10004219.jpg,"PARTIAL
",NONE,FRONTAL,28.0
13109,MIDDLE,NEUTRAL,MALE,BAD,10004220.jpg,"PARTIAL
",NONE,RIGHT,29.0
13110,MIDDLE,NEUTRAL,MALE,MEDIUM,10004221.jpg,"PARTIAL
",NONE,RIGHT,30.0
13111,MIDDLE,SADNESS,MALE,BAD,10004222.jpg,"PARTIAL
",NONE,RIGHT,31.0
13112,MIDDLE,NEUTRAL,MALE,MEDIUM,10004223.jpg,"PARTIAL
",NONE,RIGHT,32.0
13113,MIDDLE,HAPPINESS,MALE,MEDIUM,10004224.jpg,"PARTIAL
",NONE,LEFT,33.0
13114,MIDDLE,HAPPINESS,MALE,MEDIUM,10004225.jpg,"PARTIAL
",NONE,RIGHT,34.0
13115,MIDDLE,NEUTRAL,MALE,MEDIUM,10004226.jpg,"PARTIAL
",NONE,RIGHT,35.0
13116,MIDDLE,SADNESS,MALE,MEDIUM,10004227.jpg,"PARTIAL
",NONE,FRONTAL,36.0
13117,MIDDLE,SADNESS,MALE,MEDIUM,10004228.jpg,"PARTIAL
",NONE,FRONTAL,37.0
13118,MIDDLE,SADNESS,MALE,MEDIUM,10004229.jpg,"PARTIAL
",NONE,FRONTAL,38.0
13119,MIDDLE,SADNESS,MALE,MEDIUM,10004230.jpg,"PARTIAL
",NONE,DOWN,39.0
13120,MIDDLE,ANGER,MALE,MEDIUM,10004231.jpg,"PARTIAL
",NONE,LEFT,40.0
13121,MIDDLE,ANGER,MALE,MEDIUM,10004232.jpg,"PARTIAL
",NONE,LEFT,41.0
13122,MIDDLE,NEUTRAL,MALE,MEDIUM,10004233.jpg,"PARTIAL
",NONE,LEFT,42.0
13123,MIDDLE,NEUTRAL,MALE,MEDIUM,10004234.jpg,"PARTIAL
",NONE,LEFT,43.0
13124,MIDDLE,NEUTRAL,MALE,BAD,10004235.jpg,"PARTIAL
",NONE,FRONTAL,44.0
13125,MIDDLE,NEUTRAL,MALE,BAD,10004236.jpg,"PARTIAL
",NONE,LEFT,45.0
13126,MIDDLE,HAPPINESS,MALE,BAD,10004237.jpg,"PARTIAL
",NONE,LEFT,46.0
13127,MIDDLE,HAPPINESS,MALE,MEDIUM,10004238.jpg,"PARTIAL
",NONE,RIGHT,47.0
13128,MIDDLE,ANGER,MALE,MEDIUM,10004239.jpg,"PARTIAL
",NONE,LEFT,48.0
13129,MIDDLE,HAPPINESS,MALE,BAD,10004240.jpg,"PARTIAL
",NONE,DOWN,49.0
13130,MIDDLE,ANGER,MALE,MEDIUM,10004241.jpg,"PARTIAL
",NONE,LEFT,50.0
13131,MIDDLE,NEUTRAL,MALE,MEDIUM,10004242.jpg,"PARTIAL
",NONE,LEFT,51.0
13132,MIDDLE,ANGER,MALE,MEDIUM,10004243.jpg,"PARTIAL
",NONE,LEFT,52.0
13133,MIDDLE,ANGER,MALE,MEDIUM,10004244.jpg,"PARTIAL
",NONE,LEFT,53.0
13134,MIDDLE,HAPPINESS,MALE,MEDIUM,10004245.jpg,"PARTIAL
",NONE,RIGHT,54.0
13135,MIDDLE,NEUTRAL,MALE,MEDIUM,10004246.jpg,"PARTIAL
",NONE,RIGHT,55.0
13136,MIDDLE,NEUTRAL,MALE,BAD,10004247.jpg,"PARTIAL
",NONE,RIGHT,56.0
13137,MIDDLE,NEUTRAL,MALE,MEDIUM,10004248.jpg,"PARTIAL
",NONE,LEFT,57.0
13138,MIDDLE,NEUTRAL,MALE,MEDIUM,10004249.jpg,"PARTIAL
",NONE,RIGHT,58.0
13139,MIDDLE,NEUTRAL,MALE,BAD,10004250.jpg,"PARTIAL
",NONE,RIGHT,59.0
13140,MIDDLE,NEUTRAL,MALE,BAD,10004251.jpg,"PARTIAL
",NONE,LEFT,60.0
13141,MIDDLE,NEUTRAL,MALE,MEDIUM,10004252.jpg,"PARTIAL
",NONE,FRONTAL,61.0
13142,MIDDLE,ANGER,MALE,MEDIUM,10004253.jpg,"PARTIAL
",NONE,LEFT,62.0
13143,MIDDLE,NEUTRAL,MALE,MEDIUM,10004254.jpg,"PARTIAL
",NONE,RIGHT,63.0
13144,MIDDLE,NEUTRAL,MALE,MEDIUM,10004255.jpg,"PARTIAL
",NONE,RIGHT,64.0
13145,MIDDLE,ANGER,MALE,MEDIUM,10004256.jpg,"PARTIAL
",NONE,RIGHT,65.0
13146,MIDDLE,HAPPINESS,MALE,MEDIUM,10004257.jpg,"PARTIAL
",NONE,LEFT,66.0
13147,MIDDLE,ANGER,MALE,MEDIUM,10004258.jpg,"PARTIAL
",NONE,LEFT,67.0
13148,MIDDLE,NEUTRAL,MALE,BAD,10004259.jpg,"PARTIAL
",NONE,DOWN,68.0
13149,MIDDLE,NEUTRAL,MALE,MEDIUM,10004260.jpg,"PARTIAL
",NONE,LEFT,69.0
13150,MIDDLE,NEUTRAL,MALE,MEDIUM,10004261.jpg,"PARTIAL
",NONE,LEFT,70.0
13151,MIDDLE,NEUTRAL,MALE,BAD,10004262.jpg,"PARTIAL
",NONE,FRONTAL,71.0
13152,MIDDLE,HAPPINESS,MALE,BAD,10004263.jpg,"PARTIAL
",NONE,LEFT,72.0
13153,MIDDLE,HAPPINESS,MALE,BAD,10004264.jpg,"PARTIAL
",NONE,LEFT,73.0
13154,MIDDLE,HAPPINESS,MALE,MEDIUM,10004265.jpg,"PARTIAL
",NONE,RIGHT,74.0
13155,MIDDLE,NEUTRAL,MALE,MEDIUM,10004266.jpg,"PARTIAL
",NONE,RIGHT,75.0
13156,MIDDLE,ANGER,MALE,BAD,10004267.jpg,"PARTIAL
",NONE,LEFT,76.0
13157,MIDDLE,NEUTRAL,MALE,BAD,10004268.jpg,"PARTIAL
",NONE,LEFT,77.0
13158,MIDDLE,HAPPINESS,MALE,MEDIUM,10004269.jpg,"PARTIAL
",NONE,LEFT,78.0
13159,MIDDLE,NEUTRAL,MALE,BAD,10004270.jpg,"PARTIAL
",NONE,RIGHT,79.0
13160,MIDDLE,NEUTRAL,MALE,BAD,10004271.jpg,"PARTIAL
",NONE,DOWN,80.0
13161,MIDDLE,NEUTRAL,MALE,BAD,10004272.jpg,"PARTIAL
",NONE,DOWN,81.0
13162,MIDDLE,SURPRISE,MALE,MEDIUM,10004273.jpg,"PARTIAL
",HAND,UP,82.0
13163,MIDDLE,HAPPINESS,MALE,MEDIUM,10004274.jpg,"PARTIAL
",HAND,LEFT,83.0
13164,MIDDLE,HAPPINESS,MALE,MEDIUM,10004275.jpg,"PARTIAL
",HAND,FRONTAL,84.0
13165,MIDDLE,NEUTRAL,MALE,MEDIUM,10004276.jpg,"PARTIAL
",NONE,RIGHT,85.0
13166,MIDDLE,NEUTRAL,MALE,MEDIUM,10004277.jpg,"PARTIAL
",NONE,RIGHT,86.0
13167,MIDDLE,NEUTRAL,MALE,MEDIUM,10004278.jpg,"PARTIAL
",NONE,LEFT,87.0
13168,MIDDLE,NEUTRAL,MALE,MEDIUM,10004279.jpg,"PARTIAL
",NONE,RIGHT,88.0
13169,MIDDLE,ANGER,MALE,MEDIUM,10004280.jpg,"PARTIAL
",NONE,RIGHT,89.0
13170,MIDDLE,NEUTRAL,MALE,MEDIUM,10004281.jpg,"PARTIAL
",NONE,RIGHT,90.0
13171,MIDDLE,ANGER,MALE,MEDIUM,10004282.jpg,"PARTIAL
",NONE,RIGHT,91.0
13172,MIDDLE,ANGER,MALE,BAD,10004283.jpg,"PARTIAL
",NONE,DOWN,92.0
13173,MIDDLE,ANGER,MALE,BAD,10004284.jpg,"PARTIAL
",NONE,FRONTAL,93.0
13174,MIDDLE,ANGER,MALE,BAD,10004285.jpg,"PARTIAL
",NONE,FRONTAL,94.0
13175,OLD,NEUTRAL,MALE,BAD,10004286.jpg,"PARTIAL
",NONE,FRONTAL,0.0
13176,OLD,NEUTRAL,MALE,BAD,10004287.jpg,"PARTIAL
",NONE,FRONTAL,1.0
13177,OLD,NEUTRAL,MALE,BAD,10004288.jpg,"PARTIAL
",NONE,RIGHT,2.0
13178,OLD,NEUTRAL,MALE,BAD,10004289.jpg,"PARTIAL
",NONE,DOWN,3.0
13179,OLD,NEUTRAL,MALE,BAD,10004290.jpg,"PARTIAL
",NONE,DOWN,4.0
13180,OLD,NEUTRAL,MALE,BAD,10004291.jpg,"PARTIAL
",NONE,FRONTAL,5.0
13181,OLD,NEUTRAL,MALE,BAD,10004292.jpg,"PARTIAL
",HAND,FRONTAL,6.0
13182,OLD,NEUTRAL,MALE,BAD,10004293.jpg,"PARTIAL
",HAND,FRONTAL,7.0
13183,OLD,NEUTRAL,MALE,BAD,10004294.jpg,"PARTIAL
",HAND,FRONTAL,8.0
13184,OLD,NEUTRAL,MALE,BAD,10004295.jpg,"PARTIAL
",HAND,FRONTAL,9.0
13185,OLD,NEUTRAL,MALE,BAD,10004296.jpg,"PARTIAL
",HAND,FRONTAL,10.0
13186,OLD,NEUTRAL,MALE,BAD,10004297.jpg,"PARTIAL
",HAND,FRONTAL,11.0
13187,OLD,NEUTRAL,MALE,BAD,10004298.jpg,"PARTIAL
",HAND,FRONTAL,12.0
13188,OLD,NEUTRAL,MALE,BAD,10004299.jpg,"PARTIAL
",HAND,FRONTAL,13.0
13189,OLD,NEUTRAL,MALE,BAD,10004300.jpg,"PARTIAL
",HAND,FRONTAL,14.0
13190,OLD,NEUTRAL,MALE,BAD,10004301.jpg,"PARTIAL
",HAND,FRONTAL,15.0
13191,OLD,NEUTRAL,MALE,BAD,10004302.jpg,"PARTIAL
",HAND,FRONTAL,16.0
13192,OLD,NEUTRAL,MALE,BAD,10004303.jpg,"PARTIAL
",HAND,FRONTAL,17.0
13193,OLD,NEUTRAL,MALE,BAD,10004304.jpg,"PARTIAL
",HAND,FRONTAL,18.0
13194,OLD,NEUTRAL,MALE,BAD,10004305.jpg,"PARTIAL
",HAND,FRONTAL,19.0
13195,OLD,NEUTRAL,MALE,BAD,10004306.jpg,"PARTIAL
",HAND,FRONTAL,20.0
13196,OLD,NEUTRAL,MALE,BAD,10004307.jpg,"PARTIAL
",HAND,FRONTAL,21.0
13197,OLD,NEUTRAL,MALE,BAD,10004308.jpg,"PARTIAL
",HAND,FRONTAL,22.0
13198,OLD,NEUTRAL,MALE,BAD,10004309.jpg,"PARTIAL
",HAND,FRONTAL,23.0
13199,OLD,NEUTRAL,MALE,BAD,10004310.jpg,"PARTIAL
",HAND,FRONTAL,24.0
13200,OLD,NEUTRAL,MALE,BAD,10004311.jpg,"PARTIAL
",HAND,FRONTAL,25.0
13201,OLD,NEUTRAL,MALE,BAD,10004312.jpg,"PARTIAL
",HAND,RIGHT,26.0
13202,OLD,NEUTRAL,MALE,BAD,10004313.jpg,"PARTIAL
",HAND,RIGHT,27.0
13203,OLD,NEUTRAL,MALE,BAD,10004314.jpg,"PARTIAL
",HAND,RIGHT,28.0
13204,OLD,NEUTRAL,MALE,BAD,10004315.jpg,"PARTIAL
",HAND,RIGHT,29.0
13205,OLD,NEUTRAL,MALE,BAD,10004316.jpg,"PARTIAL
",HAND,RIGHT,30.0
13206,OLD,NEUTRAL,MALE,BAD,10004317.jpg,"PARTIAL
",HAND,RIGHT,31.0
13207,OLD,NEUTRAL,MALE,BAD,10004318.jpg,"PARTIAL
",HAND,RIGHT,32.0
13208,OLD,NEUTRAL,MALE,BAD,10004319.jpg,"PARTIAL
",HAND,RIGHT,33.0
13209,OLD,NEUTRAL,MALE,BAD,10004320.jpg,"PARTIAL
",HAND,RIGHT,34.0
13210,OLD,NEUTRAL,MALE,BAD,10004321.jpg,"PARTIAL
",HAND,RIGHT,35.0
13211,OLD,NEUTRAL,MALE,BAD,10004322.jpg,"PARTIAL
",HAND,RIGHT,36.0
13212,OLD,NEUTRAL,MALE,BAD,10004323.jpg,"PARTIAL
",HAND,RIGHT,37.0
13213,OLD,NEUTRAL,MALE,BAD,10004324.jpg,"PARTIAL
",HAND,RIGHT,38.0
13214,OLD,NEUTRAL,MALE,BAD,10004325.jpg,"PARTIAL
",HAND,RIGHT,39.0
13215,OLD,FEAR,MALE,BAD,10004326.jpg,"PARTIAL
",HAND,FRONTAL,40.0
13216,OLD,FEAR,MALE,BAD,10004327.jpg,"PARTIAL
",HAND,FRONTAL,41.0
13217,OLD,FEAR,MALE,BAD,10004328.jpg,"PARTIAL
",HAND,LEFT,42.0
13218,OLD,FEAR,MALE,BAD,10004329.jpg,"PARTIAL
",HAND,LEFT,43.0
13219,OLD,FEAR,MALE,BAD,10004330.jpg,"PARTIAL
",HAND,LEFT,44.0
13220,OLD,FEAR,MALE,BAD,10004331.jpg,"PARTIAL
",HAND,LEFT,45.0
13221,OLD,FEAR,MALE,BAD,10004332.jpg,"PARTIAL
",HAND,LEFT,46.0
13222,OLD,FEAR,MALE,BAD,10004333.jpg,"PARTIAL
",HAND,LEFT,47.0
13223,OLD,FEAR,MALE,BAD,10004334.jpg,"PARTIAL
",HAND,LEFT,48.0
13224,OLD,DISGUST,MALE,BAD,10004335.jpg,"PARTIAL
",HAND,FRONTAL,49.0
13225,OLD,DISGUST,MALE,BAD,10004336.jpg,"PARTIAL
",HAND,FRONTAL,50.0
13226,OLD,DISGUST,MALE,BAD,10004337.jpg,"PARTIAL
",HAND,FRONTAL,51.0
13227,OLD,DISGUST,MALE,BAD,10004338.jpg,"PARTIAL
",HAND,FRONTAL,52.0
13228,OLD,DISGUST,MALE,BAD,10004339.jpg,"PARTIAL
",HAND,FRONTAL,53.0
13229,OLD,DISGUST,MALE,BAD,10004340.jpg,"PARTIAL
",HAND,FRONTAL,54.0
13230,OLD,DISGUST,MALE,BAD,10004341.jpg,"PARTIAL
",HAND,FRONTAL,55.0
13231,OLD,DISGUST,MALE,BAD,10004342.jpg,"PARTIAL
",HAND,FRONTAL,56.0
13232,OLD,DISGUST,MALE,BAD,10004343.jpg,"PARTIAL
",HAND,FRONTAL,57.0
13233,OLD,DISGUST,MALE,BAD,10004344.jpg,"PARTIAL
",HAND,FRONTAL,58.0
13234,OLD,DISGUST,MALE,BAD,10004345.jpg,"PARTIAL
",HAND,FRONTAL,59.0
13235,OLD,DISGUST,MALE,BAD,10004346.jpg,"PARTIAL
",HAND,FRONTAL,60.0
13236,OLD,FEAR,MALE,BAD,10004347.jpg,"PARTIAL
",HAND,FRONTAL,61.0
13237,OLD,FEAR,MALE,BAD,10004348.jpg,"PARTIAL
",HAND,FRONTAL,62.0
13238,OLD,FEAR,MALE,BAD,10004349.jpg,"PARTIAL
",HAND,FRONTAL,63.0
13239,OLD,FEAR,MALE,BAD,10004350.jpg,"PARTIAL
",HAND,FRONTAL,64.0
13240,OLD,FEAR,MALE,BAD,10004351.jpg,"PARTIAL
",HAND,FRONTAL,65.0
13241,OLD,FEAR,MALE,BAD,10004352.jpg,"PARTIAL
",HAND,FRONTAL,66.0
13242,OLD,FEAR,MALE,BAD,10004353.jpg,PARTIAL,HAND,FRONTAL,67.0
13243,OLD,DISGUST,MALE,BAD,10004354.jpg,"PARTIAL
",NONE,RIGHT,0.0
13244,OLD,SURPRISE,MALE,BAD,10004355.jpg,"PARTIAL
",NONE,DOWN,1.0
13245,OLD,SADNESS,MALE,BAD,10004356.jpg,"PARTIAL
",NONE,FRONTAL,2.0
13246,OLD,SADNESS,MALE,BAD,10004357.jpg,"PARTIAL
",NONE,FRONTAL,3.0
13247,OLD,SADNESS,MALE,BAD,10004358.jpg,"PARTIAL
",NONE,FRONTAL,4.0
13248,OLD,SADNESS,MALE,BAD,10004359.jpg,"PARTIAL
",NONE,FRONTAL,5.0
13249,OLD,SADNESS,MALE,BAD,10004360.jpg,"PARTIAL
",NONE,RIGHT,6.0
13250,OLD,SADNESS,MALE,BAD,10004361.jpg,"PARTIAL
",NONE,RIGHT,7.0
13251,OLD,SADNESS,MALE,BAD,10004362.jpg,"PARTIAL
",NONE,RIGHT,8.0
13252,OLD,SADNESS,MALE,BAD,10004363.jpg,"PARTIAL
",NONE,RIGHT,9.0
13253,OLD,SADNESS,MALE,BAD,10004364.jpg,"PARTIAL
",NONE,RIGHT,10.0
13254,OLD,SADNESS,MALE,BAD,10004365.jpg,"PARTIAL
",NONE,RIGHT,11.0
13255,OLD,ANGER,MALE,BAD,10004366.jpg,"PARTIAL
",NONE,FRONTAL,12.0
13256,OLD,ANGER,MALE,BAD,10004367.jpg,"PARTIAL
",NONE,RIGHT,13.0
13257,OLD,ANGER,MALE,BAD,10004368.jpg,"PARTIAL
",NONE,RIGHT,14.0
13258,OLD,ANGER,MALE,BAD,10004369.jpg,"PARTIAL
",NONE,RIGHT,15.0
13259,OLD,ANGER,MALE,BAD,10004370.jpg,"PARTIAL
",NONE,RIGHT,16.0
13260,OLD,ANGER,MALE,BAD,10004371.jpg,"PARTIAL
",NONE,FRONTAL,17.0
13261,OLD,ANGER,MALE,BAD,10004372.jpg,"PARTIAL
",NONE,FRONTAL,18.0
13262,OLD,ANGER,MALE,BAD,10004373.jpg,"PARTIAL
",NONE,FRONTAL,19.0
